# z	H_screen	phi	psi	H_target
5.889349434616090839e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.900266999095489240e+00
5.880166697643119278e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.880608464094825294e+00
5.870996200237774687e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.860989545883850127e+00
5.861837926086076678e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.841410165678929900e+00
5.852691858895783028e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.821870244855285037e+00
5.843557982396372807e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.802369704946688245e+00
5.834436280339009961e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.782908467645153650e+00
5.825326736496518443e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.763486454800604619e+00
5.816229334663346684e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.744103588420557571e+00
5.807144058655546281e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.724759790669814663e+00
5.798070892310740021e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.705454983870144048e+00
5.789009819488097008e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.686189090499976118e+00
5.779960824068292702e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.666962033194053561e+00
5.770923889953490260e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.647773734743159579e+00
5.761899001067313009e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.628624118093789264e+00
5.752886141354812466e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.609513106347833400e+00
5.743885294782432815e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.590440622762260503e+00
5.734896445337995807e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.571406590748825494e+00
5.725919577030667007e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.552410933873751731e+00
5.716954673890914052e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.533453575857391726e+00
5.708001719970505761e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.514534440573980234e+00
5.699060699342457070e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.495653452051257659e+00
5.690131596101021039e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.476810534470221370e+00
5.681214394361639108e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.458005612164759768e+00
5.672309078260936666e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.439238609621407150e+00
5.663415631956675078e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.420509451478974228e+00
5.654534039627742814e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.401818062528317199e+00
5.645664285474096822e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.383164367711938070e+00
5.636806353716774076e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.364548292123778594e+00
5.627960228597831183e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.345969761008843690e+00
5.619125894380335495e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.327428699762943864e+00
5.610303335348320708e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.308925033932348825e+00
5.601492535806774420e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.290458689213531684e+00
5.592693480081607049e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.272029591452842112e+00
5.583906152519611865e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.253637666646202575e+00
5.575130537488454330e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.235282840938825899e+00
5.566366619376629465e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.216965040624895522e+00
5.557614382593450308e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.198684192147291938e+00
5.548873811568998171e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.180440222097256964e+00
5.540144890754114648e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.162233057214129062e+00
5.531427604620366978e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.144062624385037807e+00
5.522721937660021396e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.125928850644610790e+00
5.514027874386003170e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.107831663174643211e+00
5.505345399331893930e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.089770989303858073e+00
5.496674497051883712e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.071746756507574005e+00
5.488015152120754969e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.053758892407433478e+00
5.479367349133838161e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.035807324771058191e+00
5.470731072707009091e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.017891981511834132e+00
5.462106307476648048e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 9.000012790688572295e+00
5.453493038099602508e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.982169680505199594e+00
5.444891249253180909e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.964362579310513723e+00
5.436300925635114467e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.946591415597872299e+00
5.427722051963527861e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.928856118004889098e+00
5.419154612976911700e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.911156615313151619e+00
5.410598593434102987e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.893492836447943972e+00
5.402053978114254917e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.875864710477960884e+00
5.393520751816807568e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.858272166614995058e+00
5.384998899361453262e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.840715134213660065e+00
5.376488405588129460e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.823193542771123887e+00
5.367989255356974354e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.805707321926794506e+00
5.359501433548311766e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.788256401462065881e+00
5.351024925062605853e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.770840711299975112e+00
5.342559714820458439e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.753460181504992832e+00
5.334105787762570827e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.736114742282698131e+00
5.325663128849705608e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.718804323979474802e+00
5.317231723062681326e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.701528857082278634e+00
5.308811555402332516e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.684288272218321225e+00
5.300402610889486610e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.667082500154803526e+00
5.292004874564931960e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.649911471798612084e+00
5.283618331489400965e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.632775118196072128e+00
5.275242966743538098e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.615673370532642039e+00
5.266878765427875031e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.598606160132652221e+00
5.258525712662794227e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.581573418458992464e+00
5.250183793588520054e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.564575077112879242e+00
5.241852993365078817e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.547611067833548404e+00
5.233533297172284549e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.530681322497995822e+00
5.225224690209690159e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.513785773120661204e+00
5.216927157696588324e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.496924351853211377e+00
5.208640684871970628e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.480096990984224092e+00
5.200365256994498253e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.463303622938914472e+00
5.192100859342485997e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.446544180278880987e+00
5.183847477213868515e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.429818595701810580e+00
5.175605095926182564e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.413126802041231755e+00
5.167373700816521698e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.396468732266191282e+00
5.159153277241537161e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.379844319481048132e+00
5.150943810577392590e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.363253496925151964e+00
5.142745286219744472e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.346696197972594433e+00
5.134557689583711060e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.330172356131919642e+00
5.126381006103857274e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.313681905045880782e+00
5.118215221234157397e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.297224778491152364e+00
5.110060320447979088e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.280800910378063762e+00
5.101916289238042523e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.264410234750323880e+00
5.093783113116414185e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.248052685784770688e+00
5.085660777614472217e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.231728197791104762e+00
5.077549268282869122e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.215436705211578428e+00
5.069448570691524658e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.199178142620789700e+00
5.061358670429592976e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.182952444725383856e+00
5.053279553105435085e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.166759546363790534e+00
5.045211204346589540e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.150599382505953727e+00
5.037153609799758236e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.134471888253086647e+00
5.029106755130770878e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.118376998837389280e+00
5.021070626024568995e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.102314649621801479e+00
5.013045208185162416e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.086284776099711635e+00
5.005030487335627498e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.070287313894729309e+00
4.997026449218062716e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.054322198760401008e+00
4.989033079593579778e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.038389366579966833e+00
4.981050364242257444e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.022488753366067371e+00
4.973078288963135307e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 8.006620295260514553e+00
4.965116839574182706e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.990783928534034075e+00
4.957166001912265862e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.974979589585968753e+00
4.949225761833132786e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.959207214944063580e+00
4.941296105211383960e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.943466741264181508e+00
4.933377017940450138e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.927758105330062754e+00
4.925468485932555929e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.912081244053037032e+00
4.917570495118713580e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.896436094471808609e+00
4.909683031448679458e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.880822593752165872e+00
4.901806080890947825e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.865240679186758399e+00
4.893939629432701111e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.849690288194792309e+00
4.886083663079809014e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.834171358321825096e+00
4.878238167856792984e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.818683827239492956e+00
4.870403129806802234e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.803227632745254994e+00
4.862578534991583545e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.787802712762132096e+00
4.854764369491467946e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.772409005338472454e+00
4.846960619405338733e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.757046448647694881e+00
4.839167270850604829e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.741714980988014361e+00
4.831384309963181245e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.726414540782229778e+00
4.823611722897463316e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.711145066577443252e+00
4.815849495826301840e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.695906497044827432e+00
4.808097614940971098e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.680698770979347501e+00
4.800356066451157311e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.665521827299556890e+00
4.792624836584926662e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.650375605047310401e+00
4.784903911588702208e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.635260043387540385e+00
4.777193277727234566e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.620175081607982293e+00
4.769492921283585929e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.605120659118955295e+00
4.761802828559101641e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.590096715453104714e+00
4.754122985873387108e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.575103190265152442e+00
4.746453379564275821e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.560140023331649139e+00
4.738793995987816032e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.545207154550736206e+00
4.731144821518245891e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.530304523941907746e+00
4.723505842547956135e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.515432071645741452e+00
4.715877045487480324e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.500589737923675671e+00
4.708258416765465526e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.485777463157768707e+00
4.700649942828649230e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.470995187850444808e+00
4.693051610141827368e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.456242852624241024e+00
4.685463405187841879e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.441520398221594057e+00
4.677885314467552291e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.426827765504582679e+00
4.670317324499810852e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.412164895454686153e+00
4.662759421821432326e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.397531729172534654e+00
4.655211592987184233e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.382928207877696103e+00
4.647673824569751311e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.368354272908413272e+00
4.640146103159720425e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.353809865721379957e+00
4.632628415365540597e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.339294927891475417e+00
4.625120747813522115e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.324809401111567198e+00
4.617623087147795680e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.310353227192242009e+00
4.610135420030291087e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.295926348061572142e+00
4.602657733140721241e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.281528705764896081e+00
4.595190013176552846e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.267160242464568043e+00
4.587732246852982421e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.252820900439724383e+00
4.580284420902910547e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.238510622086042900e+00
4.572846522076926767e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.224229349915524345e+00
4.565418537143276723e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.209977026556241952e+00
4.558000452887847942e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.195753594752122950e+00
4.550592256114131651e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.181558997362684771e+00
4.543193933643215665e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.167393177362842316e+00
4.535805472313752418e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.153256077842649496e+00
4.528426858981938530e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.139147642007079853e+00
4.521058080521483724e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.125067813175772535e+00
4.513699123823600168e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.111016534782833354e+00
4.506349975796971385e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.096993750376584309e+00
4.499010623367724726e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.082999403619328227e+00
4.491681053479420704e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.069033438287141813e+00
4.484361253093019251e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.055095798269622520e+00
4.477051209186863723e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.041186427569678941e+00
4.469750908756643604e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.027305270303275897e+00
4.462460338815392724e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 7.013452270699239932e+00
4.455179486393449295e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.999627373099007954e+00
4.447908338538444362e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.985830521956414962e+00
4.440646882315264499e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.972061661837448909e+00
4.433395104806042042e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.958320737420037538e+00
4.426152993110127554e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.944607693493826339e+00
4.418920534344071172e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.930922474959953838e+00
4.411697715641582640e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.917265026830797581e+00
4.404484524153533087e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.903635294229794717e+00
4.397280947047917721e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.890033222391190648e+00
4.390086971509829183e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.876458756659809879e+00
4.382902584741446894e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.862911842490856174e+00
4.375727773962005962e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.849392425449671862e+00
4.368562526407782087e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.835900451211530005e+00
4.361406829332053370e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.822435865561387480e+00
4.354260670005094980e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.808998614393690474e+00
4.347124035714150736e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.795588643712147991e+00
4.339996913763405573e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.782205899629499157e+00
4.332879291473964223e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.768850328367295610e+00
4.325771156183836119e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.755521876255698999e+00
4.318672495247906973e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.742220489733244726e+00
4.311583296037916568e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.728946115346630563e+00
4.304503545942432119e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.715698699750486611e+00
4.297433232366835831e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.702478189707177236e+00
4.290372342733300037e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.689284532086576363e+00
4.283320864480751666e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.676117673865832103e+00
4.276278785064866916e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.662977562129174913e+00
4.269246091958043721e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.649864144067699101e+00
4.262222772649375990e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.636777366979130122e+00
4.255208814644629634e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.623717178267619410e+00
4.248204205466227457e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.610683525443532105e+00
4.241208932653225183e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.597676356123232111e+00
4.234222983761286585e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.584695618028868047e+00
4.227246346362657725e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.571741258988144985e+00
4.220279008046155411e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.558813226934137042e+00
4.213320956417135221e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.545911469905053792e+00
4.206372179097479069e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.533035936044046643e+00
4.199432663725558790e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.520186573598967250e+00
4.192502397956229032e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.507363330922188105e+00
4.185581369460799728e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.494566156470380491e+00
4.178669565927008556e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.481794998804288888e+00
4.171766975059008509e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.469049806588543561e+00
4.164873584577339471e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.456330528591435858e+00
4.157989382218912233e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.443637113684721918e+00
4.151114355736975625e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.430969510843388193e+00
4.144248492901109415e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.418327669145476477e+00
4.137391781497188781e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.405711537771848541e+00
4.130544209327378091e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.393121066006002273e+00
4.123705764210087388e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.380556203233830992e+00
4.116876433979973271e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.368016898943451132e+00
4.110056206487904262e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.355503102724981979e+00
4.103245069600944817e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.343014764270335171e+00
4.096443011202324236e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.330551833373006865e+00
4.089650019191428676e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.318114259927886778e+00
4.082866081483774501e+00 2.216155402149473446e+02 1.500957650672184381e-14 -1.210548472996367853e-08 6.305701993931048577e+00
