# z	H	phi	psi
6.134787667820017276e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.120525228460582667e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.106291299715051579e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.092085824590708576e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.077908746208774637e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.063760007804166463e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.049639552725268210e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.035547324433722771e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.021483266504184861e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
6.007447322624103414e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.993439436593502201e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.979459552324742688e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.965507613842304657e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.951583565282572152e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.937687350893590121e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.923818915034854804e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.909978202177094353e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.896165156902029025e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.882379723902166013e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.868621847980575623e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.854891474050660349e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.841188547135945264e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.827513012369846201e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.813864814995469921e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.800243900365369853e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.786650213941345378e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.773083701294219772e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.759544308103615506e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.746031980157741081e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.732546663353183192e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.719088303694671360e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.705656847294870992e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.692252240374179983e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.678874429260490686e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.665523360388984742e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.652198980301933240e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.638901235648455135e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.625630073184321844e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.612385439771746753e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.599167282379156951e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.585975548080989839e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.572810184057489735e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.559671137594479617e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.546558356083161279e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.533471787019896837e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.520411378006011560e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.507377076747569156e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.494368831055170155e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.481386588843744079e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.468430298132337164e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.455499907043901864e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.442595363805099673e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.429716616746083524e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.416863614300289065e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.404036305004245477e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.391234637497348992e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.378458560521662157e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.365708022921724663e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.352982973644325071e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.340283361738309864e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.327609136354380936e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.314960246744883321e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.302336642263604460e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.289738272365584137e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.277165086606892430e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.264617034644433424e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.252094066235760472e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.239596131238850596e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.227123179611917969e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.214675161413206084e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.202252026800803009e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.189853726032420234e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.177480209465205263e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.165131427555550658e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.152807330858875545e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.140507870029441762e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.128232995820160234e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.115982659082376927e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.103756810765689877e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.091555401917753798e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.079378383684072240e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.067225707307808413e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.055097324129600445e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.042993185587343774e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.030913243216014408e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.018857448647475294e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
5.006825753610271157e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.994818109929438421e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.982834469526326693e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.970874784418385595e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.958939006718978249e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.947027088637208081e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.935138982477698555e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.923274640640421751e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.911434015620497640e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.899617060008019997e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.887823726487841469e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.876053967839403924e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.864307736936546611e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.852584986747306317e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.840885670333739732e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.829209740851736932e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.817557151550824202e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.805927855773979296e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.794321806957459131e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.782738958630589288e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.771179264415591703e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.759642678027407925e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.748129153273492165e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.736638644053638991e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.725171104359803920e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.713726488275908011e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.702304749977654019e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.690905843732358527e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.679529723898747662e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.668176344926789234e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.656845661357502664e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.645537627822784899e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.634252199045220344e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.622989329837899675e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.611748975104250192e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.600531089837841314e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.589335629122208715e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.578162548130683795e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.567011802126200060e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.555883346461119032e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.544777136577061505e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.533693128004712136e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.522631276363649810e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.511591537362177107e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.500573866797130229e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.489578220553704924e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.478604554605291277e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.467652825013279205e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.456722987926895918e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.445814999583029170e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.434928816306045185e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.424064394507616349e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.413221690686554233e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.402400661428624851e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.391601263406379019e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.380823453378979160e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.370067188192030549e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.359332424777399240e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.348619120153042417e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.337927231422847640e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.327256715776443663e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.316607530489037003e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.305979632921247635e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.295372980518926020e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.284787530812987910e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.274223241419250918e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.263680070038252445e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.253157974455085366e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.242656912539238157e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.232176842244411930e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.221717721608357010e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.211279508752713063e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.200862161882829682e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.190465639287601185e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.180089899339310300e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.169734900493447860e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.159400601288553823e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.149086960346045849e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.138793936370067428e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.128521488147301355e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.118269574546818745e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.108038154519919161e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.097827187099947643e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.087636631402146392e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.077466446623489560e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.067316592042510948e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.057187027019145908e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.047077710994578581e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.036988603491059813e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.026919664111757946e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.016870852540599834e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
4.006842128542098536e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.996833451961197881e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.986844782723117042e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.976876080833179117e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.966927306376656581e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.956998419518616750e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.947089380503753020e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.937200149656226777e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.927330687379519958e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.917480954156260076e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.907650910548071899e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.897840517195417576e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.888049734817442982e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.878278524211810740e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.868526846254549234e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.858794661899902501e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.849081932180158816e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.839388618205505921e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.829714681163874701e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.820060082320778427e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.810424783019159101e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.800808744679240903e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.791211928798362329e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.781634296950828755e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.772075810787764993e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.762536432036949208e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.753016122502664587e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.743514844065555458e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.734032558682459424e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.724569228386262587e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.715124815285753002e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.705699281565459025e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.696292589485498326e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.686904701381441107e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.677535579664140464e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.668185186819591159e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.658853485408779527e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.649540438067535142e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.640246007506374504e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.630970156510355373e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.621712847938933777e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.612474044725805022e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.603253709878757149e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.594051806479535927e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.584868297683675209e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.575703146720367265e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.566556316892309120e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.557427771575554232e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.548317474219364165e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.539225388346074475e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.530151477550930395e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.521095705501951834e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.512058035939793044e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.503038432677582747e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.494036859600790912e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.485053280667080422e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.476087659906162308e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.467139961419651861e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.458210149380923859e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.449298188034974899e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.440404041698272408e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.431527674758613422e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.422669051674989582e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.413828136977434369e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.405004895266885434e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.396199291215047822e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.387411289564242978e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.378640855127271969e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.369887952787281371e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.361152547497610499e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.352434604281656405e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.343734088232741541e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.335050964513957439e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.326385198358040363e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.317736755067226539e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.309105600013110937e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.300491698636507820e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.291895016447324629e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.283315519024404772e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.274753172015402392e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.266207941136646475e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.257679792172993416e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.249168690977698226e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.240674603472273319e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.232197495646358831e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.223737333557575191e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.215294083331396102e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.206867711161015322e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.198458183307198333e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.190065466098158886e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.181689525929424001e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.173330329263691851e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.164987842630698545e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.156662032627098213e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.148352865916307586e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.140060309228386082e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.131784329359903474e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.123524893173799555e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.115281967599254465e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.107055519631561680e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.098845516331985017e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.090651924827635177e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.082474712311340070e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.074313846041502707e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.066169293341977742e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.058041021601941800e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.049928998275762027e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
3.041833190882860194e+00 1.000000000000000078e-15 2.680630833048110472e-18 -1.224529478848960245e-06
